window_id,solution_id,event_index,window_end_time,problem_id,judge,duration_s,total_keys,key_summary,code_replay,keys_5s,text_keys_5s,modifier_keys_5s,clipboard_ops_5s,activity_type_5s,pause_count_5s,pause_total_5s,pause_p90_5s,backspace_5s,enter_5s,control_5s,row_changes_5s,column_changes_5s,keys_10s,text_keys_10s,modifier_keys_10s,clipboard_ops_10s,activity_type_10s,pause_count_10s,pause_total_10s,pause_p90_10s,backspace_10s,enter_10s,control_10s,row_changes_10s,column_changes_10s,keys_30s,text_keys_30s,modifier_keys_30s,clipboard_ops_30s,activity_type_30s,pause_count_30s,pause_total_30s,pause_p90_30s,backspace_30s,enter_30s,control_30s,row_changes_30s,column_changes_30s,keys_60s,text_keys_60s,modifier_keys_60s,clipboard_ops_60s,activity_type_60s,pause_count_60s,pause_total_60s,pause_p90_60s,backspace_60s,enter_60s,control_60s,row_changes_60s,column_changes_60s,keys_120s,text_keys_120s,modifier_keys_120s,clipboard_ops_120s,activity_type_120s,pause_count_120s,pause_total_120s,pause_p90_120s,backspace_120s,enter_120s,control_120s,row_changes_120s,column_changes_120s,current_idle_s,submitted_code
1136332-w001,1136332,101,2025-12-24T09:03:03.520000,1117,AC,767.3,104,"Shift -> # -> i -> n -> c -> l -> u -> e -> d -> Shift -> < -> s -> t -> d -> i -> o -> . -> h -> Shift -> > -> Enterx2 -> i -> n -> t ->   -> m -> i -> n -> a -> Shift -> ( -> Shift -> Enter -> r -> { -> e -> u -> t -> r -> n ->   -> 0 -> ; -> Enter -> i -> n -> t ->   -> t -> ; -> s -> a -> c -> n -> f -> Shiftx10 -> Enter -> Shift -> s -> c -> a -> n -> Shift -> f -> ( -> Shift -> "" -> 5 -> Shift -> % -> d -> , -> Shift -> & -> t -> lx2 -> ; -> Enter -> w -> i -> h -> l -> e -> Shift -> ( -> t -> -x2 -> Shift -> { -> Enter","#include<stdio.h>

int main( {
    int t;scanf
    scanf(""%d ,&t ;
    while(t-- {
",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,20,17,3,0,持续输入,0,0.0,1.348,0,2,0,1,14,107.232,
1136332-w002,1136332,101,2025-12-24T09:05:17.915625,1117,AC,767.3,104,"Shift -> # -> i -> n -> c -> l -> u -> e -> d -> Shift -> < -> s -> t -> d -> i -> o -> . -> h -> Shift -> > -> Enterx2 -> i -> n -> t ->   -> m -> i -> n -> a -> Shift -> ( -> Shift -> Enter -> r -> { -> e -> u -> t -> r -> n ->   -> 0 -> ; -> Enter -> i -> n -> t ->   -> t -> ; -> s -> a -> c -> n -> f -> Shiftx10 -> Enter -> Shift -> s -> c -> a -> n -> Shift -> f -> ( -> Shift -> "" -> 5 -> Shift -> % -> d -> , -> Shift -> & -> t -> lx2 -> ; -> Enter -> w -> i -> h -> l -> e -> Shift -> ( -> t -> -x2 -> Shift -> { -> Enter","#include<stdio.h>

int main( {
    int t;scanf
    scanf(""%d ,&t ;
    while(t-- {
",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,241.628,
1136332-w003,1136332,101,2025-12-24T09:07:32.311250,1117,AC,767.3,104,"Shift -> # -> i -> n -> c -> l -> u -> e -> d -> Shift -> < -> s -> t -> d -> i -> o -> . -> h -> Shift -> > -> Enterx2 -> i -> n -> t ->   -> m -> i -> n -> a -> Shift -> ( -> Shift -> Enter -> r -> { -> e -> u -> t -> r -> n ->   -> 0 -> ; -> Enter -> i -> n -> t ->   -> t -> ; -> s -> a -> c -> n -> f -> Shiftx10 -> Enter -> Shift -> s -> c -> a -> n -> Shift -> f -> ( -> Shift -> "" -> 5 -> Shift -> % -> d -> , -> Shift -> & -> t -> lx2 -> ; -> Enter -> w -> i -> h -> l -> e -> Shift -> ( -> t -> -x2 -> Shift -> { -> Enter","#include<stdio.h>

int main( {
    int t;scanf
    scanf(""%d ,&t ;
    while(t-- {
",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,376.023,
1136332-w004,1136332,101,2025-12-24T09:09:46.706875,1117,AC,767.3,104,"Shift -> # -> i -> n -> c -> l -> u -> e -> d -> Shift -> < -> s -> t -> d -> i -> o -> . -> h -> Shift -> > -> Enterx2 -> i -> n -> t ->   -> m -> i -> n -> a -> Shift -> ( -> Shift -> Enter -> r -> { -> e -> u -> t -> r -> n ->   -> 0 -> ; -> Enter -> i -> n -> t ->   -> t -> ; -> s -> a -> c -> n -> f -> Shiftx10 -> Enter -> Shift -> s -> c -> a -> n -> Shift -> f -> ( -> Shift -> "" -> 5 -> Shift -> % -> d -> , -> Shift -> & -> t -> lx2 -> ; -> Enter -> w -> i -> h -> l -> e -> Shift -> ( -> t -> -x2 -> Shift -> { -> Enter","#include<stdio.h>

int main( {
    int t;scanf
    scanf(""%d ,&t ;
    while(t-- {
",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,510.419,
1136332-w005,1136332,101,2025-12-24T09:12:01.102500,1117,AC,767.3,104,"Shift -> # -> i -> n -> c -> l -> u -> e -> d -> Shift -> < -> s -> t -> d -> i -> o -> . -> h -> Shift -> > -> Enterx2 -> i -> n -> t ->   -> m -> i -> n -> a -> Shift -> ( -> Shift -> Enter -> r -> { -> e -> u -> t -> r -> n ->   -> 0 -> ; -> Enter -> i -> n -> t ->   -> t -> ; -> s -> a -> c -> n -> f -> Shiftx10 -> Enter -> Shift -> s -> c -> a -> n -> Shift -> f -> ( -> Shift -> "" -> 5 -> Shift -> % -> d -> , -> Shift -> & -> t -> lx2 -> ; -> Enter -> w -> i -> h -> l -> e -> Shift -> ( -> t -> -x2 -> Shift -> { -> Enter","#include<stdio.h>

int main( {
    int t;scanf
    scanf(""%d ,&t ;
    while(t-- {
",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,644.814,
1319522-w001,1319522,1,2026-01-07T17:29:49.834600,2173,WA,779.4,48,Control -> v,v,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,155.622,
1319522-w002,1319522,1,2026-01-07T17:32:06.236250,2173,WA,779.4,48,Control -> v,v,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,292.023,
1319522-w003,1319522,1,2026-01-07T17:34:22.637900,2173,WA,779.4,48,Control -> v,v,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,428.425,
1319522-w004,1319522,4,2026-01-07T17:36:39.039550,2173,WA,779.4,48,Control -> v -> Controlx2 -> c,"v

















































































 c",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,123.765,
1319522-w005,1319522,44,2026-01-07T17:38:55.441200,2173,WA,779.4,48,Control -> v -> Controlx2 -> c -> Enter -> Control -> Shift -> ( -> a -> [ -> 2 ->   -> =x2 ->   -> ' -> Shift -> > -> Enter -> Shift -> { -> Enter -> Shift -> } -> Enter -> e -> l -> s -> e -> Enter -> { -> Shift -> Enter -> Control -> c -> Controlx2 -> v -> 3 -> 0 -> s -> Controlx2 -> c,"v

















































          (s[2  == '>
        {
            c


        }
        else
        {
            v                       3
                                    0






















 c








 c",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,2,1,1,1,剪贴板操作,0,0.0,0.125,0,0,1,0,0,5,3,2,1,持续输入,2,29.47,16.257,0,0,2,3,3,40,29,11,3,持续输入,6,44.956,3.669,0,6,6,13,29,29.784,
1422860-w001,1422860,2,2026-03-23T11:50:57.609200,1016,AC,495.3,138,Altx3,,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,3,0,3,0,修饰键占多数,2,23.107,15.961,0,0,0,0,0,75.96,
1422860-w002,1422860,4,2026-03-23T11:52:24.293000,1016,AC,495.3,138,Altx5,,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,1,0,1,0,修饰键占多数,0,0.0,0.0,0,0,0,0,0,2,0,2,0,修饰键占多数,1,46.877,46.877,0,0,0,0,0,34.984,
1422860-w003,1422860,66,2026-03-23T11:53:50.976800,1016,AC,495.3,138,Altx5 -> Controlx58 -> v -> Controlx2 -> Alt,v,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,1,0,1,0,修饰键占多数,0,0.0,0.0,0,0,0,0,0,1,0,1,0,修饰键占多数,0,0.0,0.0,0,0,0,0,0,62,1,61,1,剪贴板操作,1,46.66,0.05,0,0,60,1,1,62,1,61,1,剪贴板操作,1,46.66,0.05,0,0,60,1,1,7.587,
1422860-w004,1422860,68,2026-03-23T11:55:17.660600,1016,AC,495.3,138,Altx5 -> Controlx58 -> v -> Controlx2 -> Alt -> Control -> v,v,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,3,1,2,1,剪贴板操作,1,24.324,21.904,0,0,1,1,1,69.827,
1422860-w005,1422860,115,2026-03-23T11:56:44.344400,1016,AC,495.3,138,"Altx5 -> Controlx58 -> v -> Controlx2 -> Alt -> Control -> v -> p -> r -> i -> n -> t -> f -> Shift -> ( -> ) -> Shift -> "" -> % -> d -> , -> Control -> c -> Control -> v -> p -> r -> i -> n -> t -> Shift -> f -> ( -> "" -> n -> \ -> ; -> r -> p -> i -> n -> t -> p -> r -> i -> n -> t -> f -> Shift -> ( -> "" -> \ -> n -> ;","v







   printf(""%d ,v      c
              printf(""\n  ;

  printf(""\n  ;",1,1,0,0,持续输入,0,0.0,0.0,0,0,0,0,0,15,14,1,0,持续输入,0,0.0,1.147,0,0,0,0,13,29,27,2,0,持续输入,1,8.936,1.451,0,0,0,1,27,47,41,6,2,持续输入,5,24.894,2.178,0,0,2,2,40,47,41,6,2,持续输入,5,24.894,2.178,0,0,2,2,40,4.021,
1204347-w001,1204347,240,2025-12-29T20:42:10.992200,1537,WA,902.2,839,"Shift -> # -> i -> n -> c -> l -> u -> d -> Shift -> e -> Shiftx2 -> < -> > -> s -> t -> d -> i -> . -> o -> h -> Enter -> Shift -> # -> i -> n -> c -> l -> u -> d -> e -> Shift -> < -> > -> t -> r -> s -> n -> g -> i -> . -> h -> Enter -> n -> i -> t ->   -> a -> i -> n -> m -> Shift -> ( -> Shift -> { -> Enter -> i -> n -> t ->   -> n -> ; -> Enter -> w -> h -> i -> l -> e -> Shift -> ( -> s -> cx2 -> a -> n -> f -> ( -> Shiftx2 -> "" -> Shift -> % -> d -> , -> Shift -> & -> n -> Shift -> ! -> = -> Shift -> E -> F -> O -> Shift -> { -> Enterx2 -> s -> t -> r -> u -> c -> t","#include<stdio.h
#include<string.h
int main( {
    int n;
    struct Student{ ,&n !=EOF {
        int a,b,c, ;
     ;

        struct Stduent studen [1005 ;
            scanf(""%d ,
                       &student[i ,a ;c
            v                      b
            v                      c
             v                     d",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,2,2,0,0,持续输入,1,2.286,2.286,0,0,0,1,0,10,8,2,2,持续输入,4,20.07,6.568,0,2,2,5,5,52,38,14,5,持续输入,7,29.143,2.298,0,3,13,7,32,121,99,22,5,持续输入,16,65.666,2.598,0,5,13,11,92,7.487,
1204347-w002,1204347,469,2025-12-29T20:44:48.869500,1537,WA,902.2,839,"Controlx10 -> c -> v -> Enter -> Control -> v -> Enter -> Control -> v -> b -> c -> d -> Enter -> i -> n -> t ->   -> n -> u -> m -> ; -> Enter ->  x4 -> s -> t -> u -> d -> n -> e -> t -> . -> n -> u -> m -> [ -> i -> = -> Control -> c -> Control -> Insert -> Controlx2 -> vx2 -> Control -> v -> Shift -> + -> , -> .x6 -> Shift -> b -> + -> . -> c -> ; -> f -> o -> r -> Shift -> ( -> i -> t -> n ->   -> i -> = -> ; -> i -> Shift -> 0 -> < -> n -> ; -> Shift -> i -> +x2 -> Shift -> { -> Enter -> f -> o -> Shift -> r -> ( -> i -> n -> t ->   -> j -> = -> 0 -> ; -> Shift -> < -> j -> n -> - -> i -> - -> 1","#include<stdio.h
#include<string.h
int main( {
    int n;
    struct Student{ ,&n !=EOF {
        int a,b,c, ;
     ;  int num;

        struct Stduent studen [1005 ;
            scanf(""%d ,
                       &student[i ,a ;c
            v                     .bc
            v                     .c
             v                    .d
                                  .
            student[ium   =v         . +          .b+          .c;
         for(int i=0;i<n;i++ {
            for(int j=0;j<n-i-1;j++ {
                if(student[j .num<student[j+1 .num {
                    stRuct Student g=student[j ;
                    v       j =v",6,3,3,1,修饰键占多数,0,0.0,1.055,0,0,3,0,2,19,4,15,2,修饰键占多数,1,4.416,0.775,0,0,15,0,3,48,30,18,2,持续输入,2,7.109,1.425,0,1,15,1,29,111,57,54,2,持续输入,4,20.478,1.285,0,2,15,2,57,201,130,71,6,持续输入,11,45.436,1.345,0,4,20,11,131,2.2,
1204347-w003,1204347,700,2025-12-29T20:47:26.746800,1537,WA,902.2,839,"Controlx12 -> v -> j -> = -> Controlx3 -> v -> j -> Shift -> + -> 1 -> ; -> Enter -> Control -> v -> j -> + -> 1 -> Shift -> = -> g -> ; -> p -> r -> i -> n -> t -> f -> Shiftx4 -> ( -> Shift -> "" -> Shiftx12 -> B -> E -> S -> T -> \ -> n -> Shiftx56 -> % -> Shift -> d ->   -> Shift -> % -> d ->   -> Shift -> % -> d ->   -> Shift -> % -> d -> \ -> n -> , -> Shiftx56 -> Controlx10 -> v -> . -> 0 -> , -> Controlx6 -> v -> 0 -> . -> n -> u -> m -> , -> Controlx9 -> v -> Control -> 0 -> . -> b -> , -> Control -> v -> 0 -> . -> c -> , -> Control -> v -> 0 -> . -> d -> ; -> u","#include<stdio.h
#include<string.h
int main( {
    int n;
    struct Student{ ,&n !=EOF {
        int a,b,c, ;
     ;  int num;

        struct Stduent studen [1005 ;
            scanfu""%d ,
                       &student[i ,a ;c
            v                     .bc
            v                     .c
             v                    .d
                                  .
            student[ium   =v         . +          .b+          .c;
         for(int i=0;i<n;i++ {
            for(int j=0;j<n-i-1;j++ {
                if(student[j .num<student[j+1 .num {
                    stRuct Student g=student[j ;
                    v       j =v       j+1 ;
                    v       j+1 =g;


         printf(""BEST\n%d %d %d %d\n ,v       0 . ,v       0 .num,v       0 .b,v       0 .c,v       0 .d ;",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,1,1,0,0,持续输入,0,0.0,0.0,0,0,0,0,0,2,2,0,0,持续输入,1,29.93,29.93,0,0,0,1,1,127,40,87,5,修饰键占多数,13,63.231,1.957,0,0,28,1,39,29.966,
1204347-w004,1204347,733,2025-12-29T20:50:04.624100,1537,WA,902.2,839,"; -> p -> r -> i -> n -> t -> f -> Shiftx4 -> ( -> Shift -> "" -> Shiftx12 -> B -> E -> S -> T -> \ -> n -> Shiftx56 -> % -> Shift -> d ->   -> Shift -> % -> d ->   -> Shift -> % -> d ->   -> Shift -> % -> d -> \ -> n -> , -> Shiftx56 -> Controlx10 -> v -> . -> 0 -> , -> Controlx6 -> v -> 0 -> . -> n -> u -> m -> , -> Controlx9 -> v -> Control -> 0 -> . -> b -> , -> Control -> v -> 0 -> . -> c -> , -> Control -> v -> 0 -> . -> d -> ; -> u -> d -> Enter -> i -> f -> Shift -> ( -> Control -> c -> w -> h -> i -> l -> e -> Shift -> ( -> s -> [ -> t -> u -> d -> e -> n -> t -> x -> Enter -> i -> n -> t ->  ","#include<stdio.h
#include<string.h
int main( {
    int n;
    struct Student{ ,&n !=EOF {
        int a,b,c, ;
     ;  int num;

        struct Stduent studen [1005 ;
            scanfu""%d ,
                       &student[i ,a ;c
            v                     .bc
            v                     .c
             v                    .d
                                  .
            student[ium   =v         .d+          .b+          .c;
         for(int i=0;i<n;i++ {
            for(int j=0;j<n-i-1;j++ {
                if(student[j .num<student[j+1 .num {
                    stRuct Student g=student[j ;
                    v       j =v       j+1 ;
                    v       j+1 =g;


         int x=1;udentnxd %d %d %d\n ,v       0 . ,v       0 .num,v       0 .b,v       0 .c,v       0 .d ;c
        if(",8,8,0,0,持续输入,0,0.0,0.91,0,0,0,0,7,10,10,0,0,持续输入,1,2.089,1.723,0,1,0,0,8,27,25,2,1,持续输入,5,14.144,2.559,0,1,1,0,22,31,28,3,1,持续输入,6,40.331,2.727,0,1,1,1,25,33,30,3,1,持续输入,8,85.244,3.543,0,2,1,3,27,0.004,
1204347-w005,1204347,803,2025-12-29T20:52:42.501400,1537,WA,902.2,839,"Shiftx18 -> % -> Shift -> d ->   -> Shift -> % -> d ->   -> Shift -> % -> d ->   -> Shift -> % -> d -> \ -> n -> , -> Shiftx56 -> Controlx10 -> v -> . -> 0 -> , -> Controlx6 -> v -> 0 -> . -> n -> u -> m -> , -> Controlx9 -> v -> Control -> 0 -> . -> b -> , -> Control -> v -> 0 -> . -> c -> , -> Control -> v -> 0 -> . -> d -> ; -> u -> d -> Enter -> i -> f -> Shift -> ( -> Control -> c -> w -> h -> i -> l -> e -> Shift -> ( -> s -> [ -> t -> u -> d -> e -> n -> t -> x -> Enter -> i -> n -> t ->   -> x -> = -> ; -> 1 -> 0 -> Shift -> +x2 -> Shiftx2 -> ! -> . -> u -> m -> n -> s -> = -> t -> u -> d","#include<stdio.h
#include<string.h
int main( {
    int n;
    struct Student{ ,&n !=EOF {
        int a,b,c, ;
     ;  int num;

        struct Stduent studen [1005 ;
            scanfu""%d ,
                       &student[i ,a ;c
            v                     .bc
            v                     .c
             v                    .d
                                  .
            student[ium   =v         .d+          .b+          .c;
         for(int i=0;i<n;i++ {
            for(int j=0;j<n-i-1;j++ {
                if(student[j .num<student[j+1 .num {
                    stRuct Student g=student[j ;
                    v       j =v       j+1 ;
                    v       j+1 =g;


         int x=0;udentnxd %d %d %d\n ,v       0 . ,v       0 .num,v       0 .b,v       0 .c,v       0 .d ;c
        printf(""BEST\n +; .num==student[0 .num {
            v                                    x            x              x            x            x
            x++;

         v",7,2,5,2,剪贴板操作,0,0.0,1.159,0,0,4,0,0,7,2,5,2,剪贴板操作,0,0.0,1.159,0,0,4,0,0,24,16,8,2,持续输入,1,17.064,1.17,0,0,4,1,14,34,23,11,2,持续输入,2,25.214,1.17,0,2,5,4,21,38,27,11,2,持续输入,6,100.818,6.282,0,2,5,6,25,1.601,
993770-w001,993770,0,2025-12-06T12:12:35.120000,2132,WA,1622.1,176,c,c,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,324.42,
993770-w002,993770,2,2025-12-06T12:17:18.987499999,2132,WA,1622.1,176,c -> Control -> v,v,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,2,1,1,1,剪贴板操作,0,0.0,0.315,0,0,1,0,0,2,1,1,1,剪贴板操作,0,0.0,0.315,0,0,1,0,0,55.228,
993770-w003,993770,68,2025-12-06T12:22:02.855000,2132,WA,1622.1,176,c -> Control -> v -> Enterx7 -> Control -> Insert -> Enter -> Control -> Insert -> Control -> Insert -> Enterx7 -> Control -> Insert -> Enter -> Control -> Insert -> Enterx3 -> Control -> Insert -> Enterx12 -> Control -> Insert -> Enterx5 -> Control -> Insert -> Enterx14,"v























































































































































































































































",1,1,0,0,低活动,0,0.0,0.0,0,1,0,0,0,2,2,0,0,低活动,1,6.837,6.837,0,2,0,1,0,8,8,0,0,低活动,6,25.5,6.049,0,8,0,7,6,18,16,2,0,低活动,10,50.167,6.049,0,16,1,15,14,40,34,6,0,低活动,20,101.878,5.917,0,34,3,33,30,0.079,
993770-w004,993770,122,2025-12-06T12:26:46.722499999,2132,WA,1622.1,176,c -> Control -> v -> Enterx7 -> Control -> Insert -> Enter -> Control -> Insert -> Control -> Insert -> Enterx7 -> Control -> Insert -> Enter -> Control -> Insert -> Enterx3 -> Control -> Insert -> Enterx12 -> Control -> Insert -> Enterx5 -> Control -> Insert -> Enterx14 -> Control -> Insert -> Control -> Insert -> Enterx6 -> Control -> Insert -> Enterx2 -> Control -> Insert -> Enterx4 -> Control -> Insert -> Control -> Insert -> Enterx10 -> Control -> Insert -> Enterx4 -> Control -> Insert -> Enter -> Control -> Insert -> Enterx7 -> Control -> c,"v










































































































































































































































 c



































































































































































",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,2,1,1,1,剪贴板操作,0,0.0,0.315,0,0,1,0,0,92.124,
993770-w005,993770,159,2025-12-06T12:31:30.589999999,2132,WA,1622.1,176,c -> Control -> v -> Enterx7 -> Control -> Insert -> Enter -> Control -> Insert -> Control -> Insert -> Enterx7 -> Control -> Insert -> Enter -> Control -> Insert -> Enterx3 -> Control -> Insert -> Enterx12 -> Control -> Insert -> Enterx5 -> Control -> Insert -> Enterx14 -> Control -> Insert -> Control -> Insert -> Enterx6 -> Control -> Insert -> Enterx2 -> Control -> Insert -> Enterx4 -> Control -> Insert -> Control -> Insert -> Enterx10 -> Control -> Insert -> Enterx4 -> Control -> Insert -> Enter -> Control -> Insert -> Enterx7 -> Control -> c -> Control -> Insert -> Control -> Insert -> Control -> Insert -> Control -> Insert -> Control -> Insert -> Control -> Insert -> Control -> Insert -> Control -> Insert -> Control -> Insert -> Control -> Insert -> Control -> Insert -> Control -> Insert -> Control -> Insert -> Control -> Insert -> Control -> Insert -> Control -> Insert -> Control -> Insert -> Control -> v -> c,"v










































































































































































































































 c

















































































































































































 c",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,152.385,
1092863-w001,1092863,13,2025-12-19T17:05:15.126200,1465,AC,424.5,144,Control -> Insert -> Control -> v -> Control -> Insert -> Control -> Insert -> Controlx5 -> v,v,8,1,7,1,剪贴板操作,0,0.0,0.239,0,0,6,0,0,8,1,7,1,剪贴板操作,0,0.0,0.239,0,0,6,0,0,12,2,10,2,剪贴板操作,2,22.044,4.358,0,0,8,2,0,12,2,10,2,剪贴板操作,2,22.044,4.358,0,0,8,2,0,14,2,12,2,剪贴板操作,3,82.415,15.02,0,0,9,2,0,1.291,
1092863-w002,1092863,15,2025-12-19T17:06:29.409500,1465,AC,424.5,144,Control -> Insert -> Control -> v -> Control -> Insert -> Control -> Insert -> Controlx5 -> v -> Control -> v,v,2,1,1,1,剪贴板操作,0,0.0,0.494,0,0,1,0,0,2,1,1,1,剪贴板操作,0,0.0,0.494,0,0,1,0,0,2,1,1,1,剪贴板操作,0,0.0,0.494,0,0,1,0,0,2,1,1,1,剪贴板操作,0,0.0,0.494,0,0,1,0,0,14,3,11,3,剪贴板操作,3,93.91,15.02,0,0,9,2,0,3.215,
1092863-w003,1092863,30,2025-12-19T17:07:43.692800,1465,AC,424.5,144,Control -> Insert -> Control -> v -> Control -> Insert -> Control -> Insert -> Controlx5 -> v -> Control -> v -> Control -> Insert -> Control -> Insert -> Backspace -> 0 -> Backspacex3 -> 0 -> . -> 2 -> Backspacex3,"v




















































































2",1,1,0,0,低活动,0,0.0,0.0,1,0,0,0,0,1,1,0,0,低活动,0,0.0,0.0,1,0,0,0,0,3,3,0,0,低活动,1,19.932,17.952,3,0,0,0,0,15,11,4,0,持续输入,3,45.789,15.304,7,0,2,1,1,17,12,5,1,持续输入,4,70.423,20.642,7,0,3,2,2,2.414,
1092863-w004,1092863,135,2025-12-19T17:08:57.976100,1465,AC,424.5,144,Control -> Insert -> Control -> v -> Control -> Insert -> Control -> Insert -> Controlx5 -> v -> Control -> v -> Control -> Insert -> Control -> Insert -> Backspace -> 0 -> Backspacex3 -> 0 -> . -> 2 -> Backspacex3 -> 0x51 -> Backspace -> 0 -> Backspacex52,"v




















































































0",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,1,1,0,0,低活动,0,0.0,0.0,1,0,0,0,0,1,1,0,0,低活动,0,0.0,0.0,1,0,0,0,0,52,52,0,0,低活动,1,48.638,0.046,52,0,0,0,0,113,113,0,0,持续输入,4,104.205,0.145,58,0,0,0,0,9.508,
1092863-w005,1092863,135,2025-12-19T17:10:12.259400,1465,AC,424.5,144,Control -> Insert -> Control -> v -> Control -> Insert -> Control -> Insert -> Controlx5 -> v -> Control -> v -> Control -> Insert -> Control -> Insert -> Backspace -> 0 -> Backspacex3 -> 0 -> . -> 2 -> Backspacex3 -> 0x51 -> Backspace -> 0 -> Backspacex52,"v




















































































0",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,1,1,0,0,低活动,0,0.0,0.0,1,0,0,0,0,83.791,
